sales_id,date,bar_id,beer_id,volume_liters,spoil_volume_liters,transport_temp_c,revenue_eur,cost_eur
7667,2025-09-18,12,3,30.6,0.0,8.2,198.9,64.26
7668,2025-09-18,16,1,26.1,7.9,4.1,81.9,31.32
7669,2025-09-18,17,2,37.5,0.0,6.4,180.0,52.5
7670,2025-09-18,15,2,57.8,12.3,7.4,218.4,80.92
7671,2025-09-18,30,2,73.0,0.0,5.5,350.4,102.2
7672,2025-09-18,4,4,79.9,0.0,3.2,463.42,151.81
7673,2025-09-18,17,2,60.6,10.7,4.6,239.52,84.84
7674,2025-09-18,8,2,80.8,0.0,4.5,387.84,113.12
7675,2025-09-18,6,1,28.3,0.0,6.6,127.35,33.96
7676,2025-09-18,10,2,97.0,0.0,12.3,465.6,135.8
7677,2025-09-18,30,2,68.2,0.0,0.6,327.36,95.48
7678,2025-09-18,9,1,25.3,0.0,4.1,113.85,30.36
7679,2025-09-18,30,1,91.6,0.0,7.0,412.2,109.92
7680,2025-09-18,17,5,20.3,0.0,9.5,142.1,46.69
7681,2025-09-18,26,5,50.3,0.0,3.5,352.1,115.69
7682,2025-09-18,11,1,62.4,0.0,9.6,280.8,74.88
7683,2025-09-18,23,2,30.6,0.0,5.7,146.88,42.84
7684,2025-09-18,10,5,60.3,0.0,4.9,422.1,138.69
7685,2025-09-18,23,6,48.9,0.0,4.5,244.5,73.35
7686,2025-09-18,26,6,39.0,0.0,5.5,195.0,58.5
7687,2025-09-18,5,3,22.4,0.0,3.5,145.6,47.04
7688,2025-09-18,24,2,69.7,0.0,5.1,334.56,97.58
7689,2025-09-18,26,1,55.5,0.0,5.5,249.75,66.6
7690,2025-09-18,19,1,48.0,0.0,6.4,216.0,57.6
7691,2025-09-18,21,3,28.3,0.0,6.7,183.95,59.43
7692,2025-09-18,29,3,99.4,0.0,2.8,646.1,208.74
7693,2025-09-18,10,5,40.4,0.0,8.4,282.8,92.92
7694,2025-09-18,14,2,89.9,0.0,7.0,431.52,125.86
7695,2025-09-19,14,6,44.7,0.0,5.4,223.5,67.05
7696,2025-09-19,29,3,86.3,0.0,5.2,560.95,181.23
7697,2025-09-19,1,4,30.8,10.7,10.1,116.58,58.52
7698,2025-09-19,28,4,48.0,5.7,6.7,245.34,91.2
7699,2025-09-19,11,2,33.2,0.0,4.9,159.36,46.48
7700,2025-09-19,17,1,22.6,0.0,6.1,101.7,27.12
7701,2025-09-19,14,6,77.6,0.0,1.8,388.0,116.4
7702,2025-09-19,23,4,83.8,0.0,7.8,486.04,159.22
7703,2025-09-19,17,1,38.6,0.0,5.1,173.7,46.32
7704,2025-09-19,3,4,68.4,0.0,5.5,396.72,129.96
7705,2025-09-19,7,3,39.5,0.0,8.9,256.75,82.95
7706,2025-09-19,14,5,52.8,10.2,11.7,298.2,121.44
7707,2025-09-19,11,6,60.2,0.0,3.9,301.0,90.3
7708,2025-09-19,8,1,78.9,0.0,12.1,355.05,94.68
7709,2025-09-19,13,5,80.8,0.0,6.9,565.6,185.84
7710,2025-09-19,7,1,41.9,15.8,7.7,117.45,50.28
7711,2025-09-19,30,6,49.5,12.7,2.5,184.0,74.25
7712,2025-09-19,5,2,74.2,0.0,8.0,356.16,103.88
7713,2025-09-19,12,6,31.4,0.0,7.4,157.0,47.1
7714,2025-09-19,8,4,97.3,0.0,1.6,564.34,184.87
7715,2025-09-19,9,1,49.2,0.0,10.8,221.4,59.04
7716,2025-09-19,24,3,36.8,0.0,4.8,239.2,77.28
7717,2025-09-19,5,5,87.2,0.0,5.6,610.4,200.56
7718,2025-09-19,22,6,52.1,0.0,7.0,260.5,78.15
7719,2025-09-19,13,5,55.8,0.0,4.8,390.6,128.34
7720,2025-09-19,9,3,25.2,0.0,8.5,163.8,52.92
7721,2025-09-19,28,4,53.6,0.0,5.7,310.88,101.84
7722,2025-09-19,13,5,30.4,0.0,8.3,212.8,69.92
7723,2025-09-19,30,5,59.1,0.0,8.9,413.7,135.93
7724,2025-09-19,23,6,69.6,0.0,7.6,348.0,104.4
7725,2025-09-19,28,2,45.1,10.2,6.6,167.52,63.14
7726,2025-09-19,1,1,60.5,0.0,6.9,272.25,72.6
7727,2025-09-19,28,1,84.8,0.0,6.2,381.6,101.76
7728,2025-09-19,2,6,22.8,0.0,2.0,114.0,34.2
7729,2025-09-19,8,3,20.6,6.0,9.1,94.9,43.26
7730,2025-09-19,6,3,85.2,0.0,5.5,553.8,178.92
7731,2025-09-19,4,5,95.2,0.0,2.4,666.4,218.96
7732,2025-09-19,5,4,85.3,0.0,6.7,494.74,162.07
7733,2025-09-19,28,3,95.2,0.0,6.7,618.8,199.92
7734,2025-09-20,12,1,30.9,0.0,7.3,139.05,37.08
7735,2025-09-20,28,4,37.5,0.0,4.6,217.5,71.25
7736,2025-09-20,30,4,86.7,0.0,8.3,502.86,164.73
7737,2025-09-20,6,4,84.7,0.0,3.1,491.26,160.93
7738,2025-09-20,3,4,75.2,0.0,7.0,436.16,142.88
7739,2025-09-20,18,6,32.2,9.0,10.3,116.0,48.3
7740,2025-09-20,17,1,96.7,0.0,5.1,435.15,116.04
7741,2025-09-20,7,3,43.9,9.1,11.7,226.2,92.19
7742,2025-09-20,12,3,21.9,0.0,3.5,142.35,45.99
7743,2025-09-20,21,5,83.0,0.0,4.5,581.0,190.9
7744,2025-09-20,10,6,23.1,0.0,5.1,115.5,34.65
7745,2025-09-20,21,1,92.8,0.0,5.7,417.6,111.36
7746,2025-09-20,14,3,67.1,0.0,7.1,436.15,140.91
7747,2025-09-20,14,3,52.6,0.0,5.7,341.9,110.46
7748,2025-09-20,16,5,47.3,0.0,2.8,331.1,108.79
7749,2025-09-20,10,5,93.6,0.0,8.5,655.2,215.28
7750,2025-09-20,13,6,22.6,0.0,7.4,113.0,33.9
7751,2025-09-20,12,4,54.7,0.0,5.2,317.26,103.93
7752,2025-09-20,22,2,95.0,0.0,10.6,456.0,133.0
7753,2025-09-20,22,6,51.0,0.0,3.5,255.0,76.5
7754,2025-09-20,11,6,30.8,0.0,5.5,154.0,46.2
7755,2025-09-20,14,3,56.4,0.0,5.4,366.6,118.44
7756,2025-09-20,4,2,41.4,0.0,7.6,198.72,57.96
7757,2025-09-20,23,5,26.4,0.0,7.5,184.8,60.72
7758,2025-09-20,21,1,92.0,0.0,2.7,414.0,110.4
7759,2025-09-20,24,3,88.7,0.0,3.4,576.55,186.27
7760,2025-09-20,5,2,39.8,0.0,8.9,191.04,55.72
7761,2025-09-20,30,6,83.3,0.0,0.5,416.5,124.95
7762,2025-09-20,14,1,67.6,0.0,4.9,304.2,81.12
7763,2025-09-20,5,2,59.8,0.0,2.5,287.04,83.72
7764,2025-09-20,2,3,78.0,0.0,4.1,507.0,163.8
7765,2025-09-20,6,4,59.4,0.0,2.9,344.52,112.86
7766,2025-09-20,29,5,74.3,0.0,5.2,520.1,170.89
7767,2025-09-20,20,1,85.2,0.0,5.3,383.4,102.24
7768,2025-09-20,21,4,58.6,0.0,8.3,339.88,111.34
7769,2025-09-20,2,1,43.4,0.0,3.6,195.3,52.08
7770,2025-09-20,4,3,32.8,0.0,9.1,213.2,68.88
7771,2025-09-20,26,3,89.2,0.0,8.4,579.8,187.32
7772,2025-09-20,24,4,33.1,0.0,6.0,191.98,62.89
7773,2025-09-20,28,4,49.5,0.0,8.6,287.1,94.05
7774,2025-09-20,7,6,60.3,0.0,6.0,301.5,90.45
7775,2025-09-20,29,6,97.9,0.0,6.8,489.5,146.85
7776,2025-09-20,29,1,99.7,0.0,7.7,448.65,119.64
7777,2025-09-21,15,1,93.2,0.0,5.5,419.4,111.84
7778,2025-09-21,22,1,20.0,0.0,9.6,90.0,24.0
7779,2025-09-21,14,1,88.2,0.0,3.3,396.9,105.84
7780,2025-09-21,29,1,66.1,0.0,5.1,297.45,79.32
7781,2025-09-21,20,4,72.5,22.7,7.8,288.84,137.75
7782,2025-09-21,26,6,73.3,0.0,6.9,366.5,109.95
7783,2025-09-21,2,4,66.4,0.0,3.3,385.12,126.16
7784,2025-09-21,13,6,57.8,0.0,5.6,289.0,86.7
7785,2025-09-21,24,5,27.5,0.0,2.9,192.5,63.25
7786,2025-09-21,1,4,98.3,0.0,3.1,570.14,186.77
7787,2025-09-21,19,1,81.7,0.0,-0.3,367.65,98.04
7788,2025-09-21,12,3,67.8,0.0,5.0,440.7,142.38
7789,2025-09-21,5,5,92.7,0.0,8.3,648.9,213.21
7790,2025-09-21,5,5,96.9,0.0,2.0,678.3,222.87
7791,2025-09-21,24,5,66.2,0.0,6.8,463.4,152.26
7792,2025-09-21,29,4,26.4,0.0,7.9,153.12,50.16
7793,2025-09-21,17,2,67.1,14.3,6.9,253.44,93.94
7794,2025-09-21,8,5,42.4,0.0,3.3,296.8,97.52
7795,2025-09-21,29,2,87.3,0.0,5.1,419.04,122.22
7796,2025-09-21,15,5,62.0,0.0,5.9,434.0,142.6
7797,2025-09-21,28,5,57.4,0.0,9.3,401.8,132.02
7798,2025-09-21,11,1,30.0,0.0,4.5,135.0,36.0
7799,2025-09-22,22,3,21.9,0.0,3.5,142.35,45.99
7800,2025-09-22,3,6,92.1,0.0,10.3,460.5,138.15
7801,2025-09-22,2,3,51.4,0.0,5.8,334.1,107.94
7802,2025-09-22,3,3,54.1,0.0,3.5,351.65,113.61
7803,2025-09-22,5,5,30.2,0.0,6.2,211.4,69.46
7804,2025-09-22,11,2,27.2,5.3,6.1,105.12,38.08
7805,2025-09-22,14,1,67.3,0.0,7.9,302.85,80.76
7806,2025-09-22,10,6,54.1,0.0,4.9,270.5,81.15
7807,2025-09-22,25,5,37.2,0.0,5.8,260.4,85.56
7808,2025-09-22,15,6,33.9,4.5,7.0,147.0,50.85
7809,2025-09-22,15,1,69.3,0.0,4.9,311.85,83.16
7810,2025-09-22,19,5,70.4,0.0,5.9,492.8,161.92
7811,2025-09-22,10,3,73.5,0.0,4.6,477.75,154.35
7812,2025-09-22,27,1,23.2,0.0,5.1,104.4,27.84
7813,2025-09-22,18,5,31.3,0.0,7.2,219.1,71.99
7814,2025-09-22,16,5,32.0,0.0,7.8,224.0,73.6
7815,2025-09-22,11,3,65.9,0.0,9.0,428.35,138.39
7816,2025-09-22,21,2,69.6,0.0,6.9,334.08,97.44
7817,2025-09-22,20,6,99.3,0.0,3.0,496.5,148.95
7818,2025-09-22,18,1,92.9,0.0,3.3,418.05,111.48
7819,2025-09-22,14,3,49.6,0.0,4.1,322.4,104.16
7820,2025-09-22,19,4,69.9,0.0,7.5,405.42,132.81
7821,2025-09-22,21,4,91.5,0.0,8.7,530.7,173.85
7822,2025-09-22,25,2,33.7,0.0,5.9,161.76,47.18
7823,2025-09-22,28,3,72.9,0.0,2.4,473.85,153.09
7824,2025-09-22,1,6,39.2,0.0,1.9,196.0,58.8
7825,2025-09-22,7,3,90.8,0.0,5.0,590.2,190.68
7826,2025-09-22,11,2,35.1,0.0,4.6,168.48,49.14
7827,2025-09-22,4,5,98.2,0.0,8.2,687.4,225.86
7828,2025-09-22,22,2,88.2,0.0,4.8,423.36,123.48
7829,2025-09-22,28,2,69.5,0.0,6.5,333.6,97.3
7830,2025-09-22,30,3,73.7,12.9,11.0,395.2,154.77
7831,2025-09-22,17,4,72.7,0.0,6.4,421.66,138.13
7832,2025-09-22,4,2,65.9,0.0,10.9,316.32,92.26
7833,2025-09-23,29,1,76.7,0.0,6.5,345.15,92.04
7834,2025-09-23,25,5,78.5,0.0,5.4,549.5,180.55
7835,2025-09-23,25,4,99.9,0.0,0.5,579.42,189.81
7836,2025-09-23,15,1,57.0,0.0,11.4,256.5,68.4
7837,2025-09-23,17,4,44.4,0.0,7.7,257.52,84.36
7838,2025-09-23,24,6,70.6,0.0,7.4,353.0,105.9
7839,2025-09-23,17,3,86.8,0.0,5.8,564.2,182.28
7840,2025-09-23,14,6,82.6,0.0,4.2,413.0,123.9
7841,2025-09-23,30,5,50.2,0.0,9.1,351.4,115.46
7842,2025-09-23,6,4,54.2,9.6,4.1,258.68,102.98
7843,2025-09-23,29,6,87.8,0.0,4.6,439.0,131.7
7844,2025-09-23,4,1,58.8,11.4,9.3,213.3,70.56
7845,2025-09-23,14,4,89.2,0.0,6.4,517.36,169.48
7846,2025-09-23,10,6,54.7,0.0,5.2,273.5,82.05
7847,2025-09-23,13,6,93.3,0.0,5.3,466.5,139.95
7848,2025-09-23,28,5,98.6,0.0,7.6,690.2,226.78
7849,2025-09-23,15,3,28.5,0.0,4.1,185.25,59.85
7850,2025-09-23,11,4,87.3,0.0,12.6,506.34,165.87
7851,2025-09-23,16,6,46.0,0.0,8.8,230.0,69.0
7852,2025-09-23,22,4,94.9,0.0,9.6,550.42,180.31
7853,2025-09-23,29,5,88.5,0.0,10.6,619.5,203.55
7854,2025-09-23,28,3,34.2,0.0,5.3,222.3,71.82
7855,2025-09-23,3,4,74.9,14.5,6.0,350.32,142.31
7856,2025-09-23,23,3,68.0,0.0,7.2,442.0,142.8
7857,2025-09-23,3,6,42.9,0.0,7.1,214.5,64.35
7858,2025-09-23,21,1,89.7,0.0,6.9,403.65,107.64
7859,2025-09-23,16,6,96.5,0.0,11.0,482.5,144.75
7860,2025-09-24,25,4,50.4,0.0,0.6,292.32,95.76
7861,2025-09-24,29,5,31.8,0.0,4.0,222.6,73.14
7862,2025-09-24,14,6,20.1,0.0,6.1,100.5,30.15
7863,2025-09-24,20,2,55.8,0.0,6.5,267.84,78.12
7864,2025-09-24,2,6,21.6,0.0,7.0,108.0,32.4
7865,2025-09-24,9,1,75.0,0.0,3.3,337.5,90.0
7866,2025-09-24,23,5,88.4,0.0,0.7,618.8,203.32
7867,2025-09-24,22,4,96.2,0.0,5.0,557.96,182.78
7868,2025-09-24,26,2,65.8,0.0,10.3,315.84,92.12
7869,2025-09-24,10,4,36.8,0.0,3.5,213.44,69.92
7870,2025-09-24,24,3,95.4,0.0,2.7,620.1,200.34
7871,2025-09-24,23,3,72.3,0.0,8.6,469.95,151.83
7872,2025-09-24,25,1,26.8,0.0,3.6,120.6,32.16
7873,2025-09-24,26,1,22.5,0.0,5.5,101.25,27.0
7874,2025-09-24,18,6,21.2,0.0,3.1,106.0,31.8
7875,2025-09-24,10,6,33.0,0.0,8.5,165.0,49.5
7876,2025-09-24,25,2,78.1,0.0,12.8,374.88,109.34
7877,2025-09-24,22,4,48.1,0.0,9.1,278.98,91.39
7878,2025-09-24,20,3,28.8,0.0,5.4,187.2,60.48
7879,2025-09-24,8,3,55.1,0.0,7.5,358.15,115.71
7880,2025-09-24,5,2,20.3,0.0,5.6,97.44,28.42
7881,2025-09-24,16,1,50.9,0.0,8.8,229.05,61.08
7882,2025-09-24,6,6,71.1,0.0,10.9,355.5,106.65
7883,2025-09-24,4,4,75.2,0.0,7.0,436.16,142.88
7884,2025-09-24,2,6,27.9,0.0,7.1,139.5,41.85
7885,2025-09-24,4,4,95.5,0.0,8.7,553.9,181.45
7886,2025-09-24,30,2,83.7,0.0,4.8,401.76,117.18
7887,2025-09-24,18,5,45.0,0.0,7.6,315.0,103.5
7888,2025-09-24,8,3,82.4,0.0,5.3,535.6,173.04
7889,2025-09-24,28,2,29.6,6.5,11.3,110.88,41.44
7890,2025-09-24,14,4,65.2,0.0,2.8,378.16,123.88
7891,2025-09-24,15,3,71.5,0.0,8.5,464.75,150.15
7892,2025-09-25,28,2,74.6,0.0,6.9,358.08,104.44
7893,2025-09-25,22,1,36.0,0.0,7.2,162.0,43.2
7894,2025-09-25,11,3,58.8,0.0,3.8,382.2,123.48
7895,2025-09-25,25,6,27.0,0.0,6.9,135.0,40.5
7896,2025-09-25,22,4,61.2,0.0,7.8,354.96,116.28
7897,2025-09-25,22,1,20.5,0.0,5.1,92.25,24.6
7898,2025-09-25,17,4,85.3,0.0,0.8,494.74,162.07
7899,2025-09-25,9,4,90.4,0.0,2.0,524.32,171.76
7900,2025-09-25,29,4,55.5,0.0,3.6,321.9,105.45
7901,2025-09-25,30,2,96.5,0.0,6.2,463.2,135.1
7902,2025-09-25,4,5,73.0,0.0,4.5,511.0,167.9
7903,2025-09-25,4,3,63.9,0.0,6.2,415.35,134.19
7904,2025-09-25,15,1,31.9,0.0,9.0,143.55,38.28
7905,2025-09-25,19,6,42.1,0.0,9.6,210.5,63.15
7906,2025-09-25,16,4,37.8,0.0,3.4,219.24,71.82
7907,2025-09-26,8,2,36.7,0.0,-0.7,176.16,51.38
7908,2025-09-26,30,3,57.4,0.0,4.5,373.1,120.54
7909,2025-09-26,11,2,50.7,0.0,6.2,243.36,70.98
7910,2025-09-26,27,3,90.4,0.0,5.9,587.6,189.84
7911,2025-09-26,23,2,23.0,0.0,1.4,110.4,32.2
7912,2025-09-26,21,6,40.4,0.0,6.5,202.0,60.6
7913,2025-09-26,11,1,33.6,0.0,5.3,151.2,40.32
7914,2025-09-26,9,5,36.8,0.0,9.6,257.6,84.64
7915,2025-09-26,23,6,75.0,0.0,0.2,375.0,112.5
7916,2025-09-26,13,5,82.8,0.0,5.8,579.6,190.44
7917,2025-09-26,20,5,43.3,0.0,4.4,303.1,99.59
7918,2025-09-26,16,4,45.4,0.0,4.9,263.32,86.26
7919,2025-09-26,22,5,48.1,0.0,7.6,336.7,110.63
7920,2025-09-26,28,3,84.8,0.0,2.9,551.2,178.08
7921,2025-09-26,12,6,32.4,0.0,6.6,162.0,48.6
7922,2025-09-26,10,5,53.9,0.0,11.0,377.3,123.97
7923,2025-09-26,20,5,95.2,0.0,6.2,666.4,218.96
7924,2025-09-26,5,5,27.5,0.0,7.3,192.5,63.25
7925,2025-09-26,12,2,35.3,0.0,4.5,169.44,49.42
7926,2025-09-26,28,3,45.7,0.0,7.7,297.05,95.97
7927,2025-09-26,18,2,39.8,0.0,3.8,191.04,55.72
7928,2025-09-26,27,5,28.7,0.0,3.7,200.9,66.01
7929,2025-09-26,22,6,22.4,0.0,4.4,112.0,33.6
7930,2025-09-26,16,6,58.4,0.0,1.3,292.0,87.6
7931,2025-09-26,4,4,29.9,0.0,4.7,173.42,56.81
7932,2025-09-26,3,4,51.6,0.0,7.1,299.28,98.04
7933,2025-09-26,11,1,38.6,0.0,1.9,173.7,46.32
7934,2025-09-26,20,5,82.9,0.0,4.3,580.3,190.67
7935,2025-09-26,1,4,47.4,0.0,8.0,274.92,90.06
7936,2025-09-26,2,5,79.2,0.0,4.1,554.4,182.16
7937,2025-09-26,11,6,37.1,0.0,6.2,185.5,55.65
7938,2025-09-26,2,3,68.7,0.0,7.7,446.55,144.27
7939,2025-09-26,14,5,39.8,0.0,6.6,278.6,91.54
7940,2025-09-27,28,5,88.3,0.0,5.3,618.1,203.09
7941,2025-09-27,23,4,85.2,0.0,10.4,494.16,161.88
7942,2025-09-27,1,1,47.7,0.0,0.5,214.65,57.24
7943,2025-09-27,25,6,44.6,0.0,5.0,223.0,66.9
7944,2025-09-27,14,2,23.6,0.0,10.3,113.28,33.04
7945,2025-09-27,8,4,78.6,0.0,11.5,455.88,149.34
7946,2025-09-27,15,5,38.6,0.0,5.8,270.2,88.78
7947,2025-09-27,20,5,32.6,0.0,4.7,228.2,74.98
7948,2025-09-27,20,1,74.1,0.0,3.5,333.45,88.92
7949,2025-09-27,11,3,24.3,0.0,8.2,157.95,51.03
7950,2025-09-27,12,5,56.1,0.0,5.0,392.7,129.03
7951,2025-09-27,18,4,95.0,0.0,2.2,551.0,180.5
7952,2025-09-27,2,4,51.3,0.0,4.8,297.54,97.47
7953,2025-09-27,17,1,64.3,0.0,7.7,289.35,77.16
7954,2025-09-27,11,3,91.6,0.0,4.9,595.4,192.36
7955,2025-09-27,8,2,50.8,0.0,7.0,243.84,71.12
7956,2025-09-27,12,1,53.4,0.0,3.2,240.3,64.08
7957,2025-09-27,12,4,30.7,3.6,3.0,157.18,58.33
7958,2025-09-27,22,1,42.0,0.0,4.7,189.0,50.4
7959,2025-09-27,12,2,74.4,0.0,-0.2,357.12,104.16
7960,2025-09-27,10,4,91.7,0.0,0.6,531.86,174.23
7961,2025-09-27,20,6,93.8,0.0,5.5,469.0,140.7
7962,2025-09-27,20,5,78.3,0.0,8.0,548.1,180.09
7963,2025-09-27,27,4,43.6,13.2,10.3,176.32,82.84
7964,2025-09-27,1,6,51.0,0.0,10.5,255.0,76.5
7965,2025-09-27,1,5,87.4,0.0,1.2,611.8,201.02
7966,2025-09-27,6,3,25.6,0.0,5.8,166.4,53.76
7967,2025-09-27,7,6,93.9,0.0,8.0,469.5,140.85
7968,2025-09-27,3,2,38.5,0.0,4.8,184.8,53.9
7969,2025-09-27,14,4,74.1,0.0,3.7,429.78,140.79
7970,2025-09-27,2,6,76.9,0.0,8.6,384.5,115.35
7971,2025-09-27,7,6,35.6,0.0,5.2,178.0,53.4
7972,2025-09-27,9,2,32.7,0.0,11.2,156.96,45.78
7973,2025-09-27,11,3,55.9,0.0,7.4,363.35,117.39
7974,2025-09-27,27,6,37.8,0.0,8.2,189.0,56.7
7975,2025-09-27,1,2,49.9,0.0,4.8,239.52,69.86
7976,2025-09-27,15,4,59.9,0.0,6.7,347.42,113.81
7977,2025-09-27,14,3,62.5,0.0,7.3,406.25,131.25
7978,2025-09-27,26,2,92.2,0.0,11.4,442.56,129.08
7979,2025-09-27,8,5,88.1,0.0,3.9,616.7,202.63
7980,2025-09-27,6,2,74.4,21.4,7.9,254.4,104.16
7981,2025-09-27,15,6,66.0,0.0,6.7,330.0,99.0
7982,2025-09-27,1,5,48.1,0.0,4.8,336.7,110.63
7983,2025-09-27,6,5,85.5,0.0,4.0,598.5,196.65
7984,2025-09-27,22,4,77.4,0.0,6.2,448.92,147.06
7985,2025-09-27,12,1,21.9,0.0,5.7,98.55,26.28
7986,2025-09-27,23,1,55.7,0.0,4.1,250.65,66.84
7987,2025-09-27,28,5,96.3,0.0,4.9,674.1,221.49
7988,2025-09-27,12,3,41.3,0.0,5.0,268.45,86.73
7989,2025-09-28,6,2,21.5,0.0,4.6,103.2,30.1
7990,2025-09-28,20,3,72.8,0.0,2.0,473.2,152.88
7991,2025-09-28,8,4,92.9,0.0,9.7,538.82,176.51
7992,2025-09-28,1,2,90.4,30.1,9.2,289.44,126.56
7993,2025-09-28,6,6,80.1,0.0,6.3,400.5,120.15
7994,2025-09-28,4,6,91.0,0.0,2.0,455.0,136.5
7995,2025-09-28,21,5,28.2,0.0,3.8,197.4,64.86
7996,2025-09-28,28,4,98.1,0.0,0.8,568.98,186.39
7997,2025-09-28,20,6,87.0,0.0,4.2,435.0,130.5
7998,2025-09-28,16,1,31.6,0.0,5.0,142.2,37.92
7999,2025-09-28,2,5,86.7,0.0,3.6,606.9,199.41
8000,2025-09-28,21,6,73.9,0.0,7.9,369.5,110.85
8001,2025-09-28,10,5,72.3,0.0,5.3,506.1,166.29
8002,2025-09-28,16,1,34.8,0.0,5.5,156.6,41.76
8003,2025-09-28,4,4,50.3,0.0,4.5,291.74,95.57
8004,2025-09-28,15,5,66.1,0.0,2.8,462.7,152.03
8005,2025-09-28,27,6,23.8,0.0,2.5,119.0,35.7
8006,2025-09-28,22,4,35.7,0.0,1.4,207.06,67.83
8007,2025-09-28,12,3,32.0,0.0,6.3,208.0,67.2
8008,2025-09-28,7,6,42.1,0.0,7.6,210.5,63.15
8009,2025-09-28,5,3,57.2,0.0,7.1,371.8,120.12
8010,2025-09-28,22,2,54.7,0.0,5.6,262.56,76.58
8011,2025-09-28,17,4,70.6,0.0,9.7,409.48,134.14
8012,2025-09-28,26,1,68.6,0.0,7.7,308.7,82.32
8013,2025-09-28,7,6,59.6,0.0,4.6,298.0,89.4
8014,2025-09-28,16,5,51.3,0.0,4.9,359.1,117.99
8015,2025-09-28,10,3,91.5,0.0,3.3,594.75,192.15
8016,2025-09-28,19,4,93.7,0.0,4.4,543.46,178.03
8017,2025-09-28,6,6,89.7,0.0,6.7,448.5,134.55
8018,2025-09-28,25,3,69.7,0.0,2.5,453.05,146.37
8019,2025-09-29,1,1,92.6,0.0,7.3,416.7,111.12
8020,2025-09-29,24,2,73.3,0.0,9.1,351.84,102.62
8021,2025-09-29,20,6,28.6,0.0,3.8,143.0,42.9
8022,2025-09-29,16,6,80.3,0.0,5.8,401.5,120.45
8023,2025-09-29,17,5,62.7,0.0,7.1,438.9,144.21
8024,2025-09-29,17,4,41.4,0.0,5.6,240.12,78.66
8025,2025-09-29,15,1,63.1,15.1,9.2,216.0,75.72
8026,2025-09-29,4,2,54.7,0.0,5.4,262.56,76.58
8027,2025-09-29,10,6,87.9,17.6,12.6,351.5,131.85
8028,2025-09-29,16,4,30.6,0.0,7.8,177.48,58.14
8029,2025-09-29,6,6,23.1,0.0,7.2,115.5,34.65
8030,2025-09-29,13,1,27.0,0.0,3.3,121.5,32.4
8031,2025-09-29,23,6,82.7,10.4,10.4,361.5,124.05
8032,2025-09-29,19,5,24.9,0.0,3.3,174.3,57.27
8033,2025-09-29,19,1,58.2,0.0,9.1,261.9,69.84
8034,2025-09-29,24,6,40.6,7.9,6.2,163.5,60.9
8035,2025-09-29,3,3,62.3,0.0,8.7,404.95,130.83
8036,2025-09-29,7,5,22.1,0.0,3.9,154.7,50.83
8037,2025-09-29,14,1,20.2,0.0,5.2,90.9,24.24
8038,2025-09-29,13,5,25.3,0.0,5.2,177.1,58.19
8039,2025-09-29,28,2,26.1,0.0,2.4,125.28,36.54
8040,2025-09-30,6,1,43.0,0.0,1.3,193.5,51.6
8041,2025-09-30,6,3,20.7,0.0,5.6,134.55,43.47
8042,2025-09-30,29,6,67.8,0.0,4.5,339.0,101.7
8043,2025-09-30,26,3,65.5,0.0,4.2,425.75,137.55
8044,2025-09-30,14,2,70.9,0.0,4.7,340.32,99.26
8045,2025-09-30,19,2,76.6,0.0,5.6,367.68,107.24
8046,2025-09-30,19,3,89.9,0.0,7.1,584.35,188.79
8047,2025-09-30,18,1,27.6,0.0,5.7,124.2,33.12
8048,2025-09-30,15,2,85.3,0.0,9.7,409.44,119.42
8049,2025-09-30,13,5,30.4,0.0,5.8,212.8,69.92
8050,2025-09-30,26,5,40.1,0.0,5.5,280.7,92.23
8051,2025-09-30,20,5,82.2,0.0,0.3,575.4,189.06
8052,2025-09-30,25,4,58.7,0.0,8.1,340.46,111.53
8053,2025-09-30,6,1,98.1,0.0,1.1,441.45,117.72
8054,2025-09-30,10,2,46.1,0.0,9.4,221.28,64.54
8055,2025-09-30,7,3,64.1,0.0,2.7,416.65,134.61
8056,2025-09-30,25,1,30.6,0.0,5.2,137.7,36.72
8057,2025-09-30,23,1,79.5,0.0,10.9,357.75,95.4
8058,2025-09-30,23,3,52.2,0.0,4.6,339.3,109.62
8059,2025-10-01,25,5,74.3,0.0,8.1,520.1,170.89
8060,2025-10-01,13,3,24.0,0.0,8.5,156.0,50.4
8061,2025-10-01,15,1,67.2,0.0,7.0,302.4,80.64
8062,2025-10-01,26,6,86.8,0.0,7.8,434.0,130.2
8063,2025-10-01,8,2,97.3,0.0,5.1,467.04,136.22
8064,2025-10-01,12,2,53.1,0.0,6.5,254.88,74.34
8065,2025-10-01,14,1,41.7,0.0,5.9,187.65,50.04
8066,2025-10-01,22,6,88.2,0.0,9.2,441.0,132.3
8067,2025-10-01,1,5,44.2,0.0,7.5,309.4,101.66
8068,2025-10-01,13,6,52.7,0.0,4.3,263.5,79.05
8069,2025-10-01,5,2,99.2,0.0,3.7,476.16,138.88
8070,2025-10-01,27,6,83.7,0.0,3.3,418.5,125.55
8071,2025-10-01,8,1,29.6,0.0,7.5,133.2,35.52
8072,2025-10-01,6,6,48.6,0.0,4.4,243.0,72.9
8073,2025-10-01,16,4,95.2,0.0,4.2,552.16,180.88
8074,2025-10-01,21,3,60.1,0.0,9.2,390.65,126.21
8075,2025-10-01,10,5,51.0,0.0,3.9,357.0,117.3
8076,2025-10-01,21,1,66.9,0.0,6.4,301.05,80.28
